"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STATEFIP","COUNTYFIP","STRATA","GQ","PERNUM","PERWT","SEX","AGE","BPL","BPLD","CITIZEN","YRNATUR","YRSUSA1","OCC","INCTOT","INCWAGE","category"
2020,202001,831181,2020000295033,37,2020008311811,39,17,540239,1,2,45,2,60,518,51800,2,1999,26,7750,32000,32000,"Production, Transportation, and Material Moving Occupations"
2020,202001,831196,2020000295521,62,2020008311961,39,35,90639,1,1,62,2,47,502,50200,2,1994,22,4760,14000,14000,"Sales and Related Occupations:"
2020,202001,831199,2020000295597,199,2020008311991,39,49,410639,1,1,199,1,31,210,21030,3,9999,7,8140,36000,36000,"Production, Transportation, and Material Moving Occupations"
2020,202001,831199,2020000295597,199,2020008311991,39,49,410639,1,2,213,1,31,210,21030,3,9999,7,4720,7580,280,"Sales and Related Occupations:"
2020,202001,831199,2020000295597,199,2020008311991,39,49,410639,1,3,213,1,33,210,21030,2,2019,6,4760,30000,30000,"Sales and Related Occupations:"
2020,202001,831226,2020000296378,253,2020008312261,39,0,500039,1,1,253,2,34,524,52400,3,9999,5,2205,21000,21000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,831235,2020000296585,121,2020008312351,39,165,530139,1,1,121,1,31,465,46547,3,9999,10,9130,66000,60000,"Production, Transportation, and Material Moving Occupations"
2020,202001,831235,2020000296585,121,2020008312351,39,165,530139,1,2,92,2,24,465,46547,3,9999,14,0,0,0,NA
2020,202001,831236,2020000296589,65,2020008312361,39,35,90339,1,1,65,1,55,300,30025,2,2011,22,705,120000,120000,"Management, Business and Financial Operations"
2020,202001,831236,2020000296589,65,2020008312361,39,35,90339,1,2,32,2,53,300,30025,2,2011,22,2310,51000,51000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,831239,2020000296726,144,2020008312391,39,0,20039,1,1,144,1,30,502,50200,2,1990,10,1410,122300,109000,"Computer and Mathematical Occupations"
2020,202001,831269,2020000297395,88,2020008312691,39,153,180339,1,3,110,2,16,500,50000,2,2005,15,3960,1000,1000,"Service Occupations"
2020,202001,831276,2020000297512,166,2020008312761,39,17,540139,1,2,177,2,64,260,26010,2,2013,15,0,0,0,NA
2020,202001,831288,2020000297861,107,2020008312881,39,49,410339,1,1,107,1,56,434,43400,2,1978,51,4840,156000,156000,"Sales and Related Occupations:"
2020,202001,831320,2020000298906,48,2020008313201,39,35,90939,1,1,48,2,61,434,43400,2,1973,61,0,14000,0,NA
2020,202001,831347,2020000299564,191,2020008313471,39,35,90539,1,1,191,2,73,456,45600,2,2015,23,0,17000,0,NA
2020,202001,831350,2020000299653,76,2020008313501,39,0,10039,1,1,76,2,53,410,41000,2,2002,25,705,109000,97000,"Management, Business and Financial Operations"
2020,202001,831382,2020000300255,178,2020008313821,39,165,530139,1,1,178,1,41,200,20000,3,9999,4,440,115000,115000,"Management, Business and Financial Operations"
2020,202001,831382,2020000300255,178,2020008313821,39,165,530139,1,2,131,2,37,200,20000,3,9999,4,0,0,0,NA
2020,202001,831382,2020000300255,178,2020008313821,39,165,530139,1,3,135,1,7,200,20000,3,9999,4,0,9999999,999999,NA
2020,202001,831382,2020000300255,178,2020008313821,39,165,530139,1,4,156,2,4,200,20000,3,9999,4,0,9999999,999999,NA
2020,202001,831385,2020000300389,208,2020008313851,39,49,410839,1,1,208,1,32,200,20000,3,9999,2,340,38000,38000,"Management, Business and Financial Operations"
2020,202001,831385,2020000300389,208,2020008313851,39,49,410839,1,2,241,2,35,200,20000,3,9999,0,0,0,0,NA
2020,202001,831391,2020000300600,183,2020008313911,39,113,460139,1,2,197,1,31,501,50100,1,9999,9,1105,91300,83000,"Computer and Mathematical Occupations"
2020,202001,831407,2020000301171,64,2020008314071,39,35,90139,1,1,64,1,28,430,43000,2,2009,16,520,49100,49100,"Management, Business and Financial Operations"
2020,202001,831407,2020000301171,64,2020008314071,39,35,90139,1,2,67,1,23,430,43000,2,2009,16,9350,11500,11500,"Production, Transportation, and Material Moving Occupations"
2020,202001,831407,2020000301171,64,2020008314071,39,35,90139,1,3,67,1,58,430,43000,2,2009,16,6260,0,0,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,831407,2020000301171,64,2020008314071,39,35,90139,1,4,57,2,54,430,43000,2,2009,16,4030,18100,18100,"Service Occupations"
2020,202001,831416,2020000301434,197,2020008314161,39,153,180339,1,1,197,1,21,502,50200,3,9999,2,0,0,0,NA
2020,202001,831440,2020000302192,165,2020008314401,39,133,170039,1,1,165,2,24,517,51700,1,9999,3,4055,2400,2400,"Service Occupations"
2020,202001,831449,2020000302361,51,2020008314491,39,0,420039,1,1,51,2,94,453,45300,2,1960,86,0,26800,0,NA
2020,202001,831476,2020000303086,87,2020008314761,39,0,480039,1,3,90,1,15,500,50000,2,2006,14,0,0,999999,NA
2020,202001,831480,2020000303318,159,2020008314801,39,49,410439,1,1,159,2,47,150,15000,3,9999,23,4710,110000,110000,"Sales and Related Occupations:"
2020,202001,831502,2020000304002,124,2020008315021,39,0,60039,1,2,135,1,44,200,20000,2,2007,27,6260,60350,60000,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,831504,2020000304027,68,2020008315041,39,113,460239,1,1,68,1,51,453,45300,1,9999,49,1430,80000,80000,"Computer and Mathematical Occupations"
2020,202001,831530,2020000304820,129,2020008315301,39,0,370039,1,2,113,1,66,150,15000,3,9999,64,9130,71000,65000,"Production, Transportation, and Material Moving Occupations"
2020,202001,831552,2020000305400,46,2020008315521,39,35,91039,1,2,66,2,50,521,52100,2,1992,48,3090,230000,230000,"Healthcare Practitioners and Technical Occupations"
2020,202001,831557,2020000305480,99,2020008315571,39,35,91039,1,1,99,2,54,521,52100,2,2007,19,2320,87000,87000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,831557,2020000305480,99,2020008315571,39,35,91039,1,2,97,1,56,521,52100,3,9999,22,1760,65000,65000,"Computer and Mathematical Occupations"
2020,202001,831569,2020000305867,248,2020008315691,39,49,410239,1,1,248,2,36,600,60023,3,9999,7,3603,37500,37500,"Service Occupations"
2020,202001,831569,2020000305867,248,2020008315691,39,49,410239,1,2,178,1,48,600,60023,3,9999,7,4850,25000,25000,"Sales and Related Occupations:"
2020,202001,831569,2020000305867,248,2020008315691,39,49,410239,1,3,230,2,9,600,60023,3,9999,4,0,9999999,999999,NA
2020,202001,831569,2020000305867,248,2020008315691,39,49,410239,1,4,227,1,8,600,60023,3,9999,4,0,9999999,999999,NA
2020,202001,831570,2020000305889,118,2020008315701,39,35,90739,1,2,115,1,30,502,50200,1,9999,30,4020,21000,21000,"Service Occupations"
2020,202001,831593,2020000306714,88,2020008315931,39,0,420039,1,2,123,2,3,500,50000,3,9999,3,0,9999999,999999,NA
2020,202001,831596,2020000306728,99,2020008315961,39,153,180139,1,2,100,2,57,425,42500,3,9999,39,0,0,0,NA
2020,202001,831598,2020000306760,98,2020008315981,39,153,180239,1,1,98,2,73,453,45300,2,1965,72,0,11400,0,NA
2020,202001,831602,2020000306831,55,2020008316021,39,93,80239,1,1,55,2,83,454,45400,2,1985,63,0,54800,0,NA
2020,202001,831602,2020000306831,55,2020008316021,39,93,80239,1,2,69,1,60,450,45000,2,1959,61,6200,0,0,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,831603,2020000306841,37,2020008316031,39,17,540139,1,1,37,2,62,300,30050,2,1983,42,4700,116000,116000,"Sales and Related Occupations:"
2020,202001,831607,2020000306969,69,2020008316071,39,0,150039,1,1,69,2,53,456,45600,3,9999,9,4760,16000,16000,"Sales and Related Occupations:"
2020,202001,831607,2020000306969,69,2020008316071,39,0,150039,1,2,69,1,48,456,45600,2,2018,12,9130,15000,0,"Production, Transportation, and Material Moving Occupations"
2020,202001,831615,2020000307202,159,2020008316151,39,139,220039,1,1,159,1,32,260,26010,3,9999,25,8140,36000,36000,"Production, Transportation, and Material Moving Occupations"
2020,202001,831615,2020000307202,159,2020008316151,39,139,220039,1,2,221,2,32,210,21030,2,2018,12,3640,92000,92000,"Service Occupations"
2020,202001,831630,2020000307449,66,2020008316301,39,61,550639,1,1,66,1,66,500,50040,2,2005,42,3090,405000,90000,"Healthcare Practitioners and Technical Occupations"
2020,202001,831630,2020000307449,66,2020008316301,39,61,550639,1,2,71,2,66,500,50040,2,1985,45,5000,312800,85000,"Office and Administrative Support Occupations:"
2020,202001,831631,2020000307476,59,2020008316311,39,0,60039,1,2,70,2,63,453,45300,1,9999,63,3500,33000,7000,"Healthcare Practitioners and Technical Occupations"
2020,202001,831649,2020000307991,416,2020008316491,39,57,470039,1,1,416,2,59,515,51500,2,1978,46,3255,69000,69000,"Healthcare Practitioners and Technical Occupations"
2020,202001,831649,2020000307991,416,2020008316491,39,57,470039,1,2,296,1,61,453,45300,1,9999,61,3255,129000,84000,"Healthcare Practitioners and Technical Occupations"
2020,202001,831670,2020000308558,35,2020008316701,39,0,350039,1,1,35,2,55,600,60045,2,1990,36,3050,200,200,"Healthcare Practitioners and Technical Occupations"
2020,202001,831670,2020000308558,35,2020008316701,39,0,350039,1,2,39,1,58,600,60045,2,2000,33,3090,433000,433000,"Healthcare Practitioners and Technical Occupations"
2020,202001,831672,2020000308562,81,2020008316721,39,169,200039,1,2,82,1,32,453,45300,1,9999,32,700,67800,60000,"Management, Business and Financial Operations"
2020,202001,831673,2020000308597,70,2020008316731,39,35,90939,1,1,70,1,28,453,45300,1,9999,26,9800,80020,80000,"Production, Transportation, and Material Moving Occupations"
2020,202001,831673,2020000308597,70,2020008316731,39,35,90939,1,2,69,2,29,700,70010,1,9999,29,2360,2200,0,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,831683,2020000308959,136,2020008316831,39,57,470039,1,1,136,2,55,600,60031,2,2003,26,3255,22300,22300,"Healthcare Practitioners and Technical Occupations"
2020,202001,831683,2020000308959,136,2020008316831,39,57,470039,1,2,112,1,59,600,60031,2,2003,26,3090,433000,433000,"Healthcare Practitioners and Technical Occupations"
2020,202001,831684,2020000308962,96,2020008316841,39,0,30039,1,1,96,2,56,500,50040,2,1988,38,1720,91200,91000,"Computer and Mathematical Occupations"
2020,202001,831684,2020000308962,96,2020008316841,39,0,30039,1,2,98,1,56,500,50040,2,1979,44,8990,28200,28200,"Production, Transportation, and Material Moving Occupations"
2020,202001,831693,2020000309103,177,2020008316931,39,35,90939,1,1,177,2,28,521,52100,2,2012,23,3160,70200,68000,"Healthcare Practitioners and Technical Occupations"
2020,202001,831709,2020000309489,158,2020008317091,39,49,410439,1,1,158,1,46,200,20000,3,9999,27,4020,14500,14500,"Service Occupations"
2020,202001,831709,2020000309489,158,2020008317091,39,49,410439,1,2,153,2,44,200,20000,3,9999,25,4230,9800,9800,"Service Occupations"
2020,202001,831713,2020000309660,41,2020008317131,39,0,30039,1,1,41,1,28,405,40500,3,9999,1,1350,65000,65000,"Computer and Mathematical Occupations"
2020,202001,831715,2020000309734,74,2020008317151,39,35,91039,1,1,74,1,62,521,52100,2,1994,37,1530,202000,175000,"Computer and Mathematical Occupations"
2020,202001,831715,2020000309734,74,2020008317151,39,35,91039,1,2,77,2,61,521,52100,2,1994,35,1021,85000,85000,"Computer and Mathematical Occupations"
2020,202001,831732,2020000310140,63,2020008317321,39,103,190039,1,3,59,1,16,465,46500,2,2004,16,0,40,0,NA
2020,202001,831732,2020000310140,63,2020008317321,39,103,190039,1,4,60,2,16,465,46500,2,2004,16,4760,2540,2500,"Sales and Related Occupations:"
2020,202001,831747,2020000310657,210,2020008317471,39,61,550439,1,1,210,2,30,300,30020,3,9999,1,520,6000,6000,"Management, Business and Financial Operations"
2020,202001,831747,2020000310657,210,2020008317471,39,61,550439,1,2,180,1,31,200,20000,2,1990,31,0,9000,0,NA
2020,202001,831747,2020000310657,210,2020008317471,39,61,550439,1,3,199,2,16,200,20000,3,9999,3,0,0,0,NA
2020,202001,831747,2020000310657,210,2020008317471,39,61,550439,1,4,204,1,6,200,20000,3,9999,5,0,9999999,999999,NA
2020,202001,831749,2020000310841,104,2020008317491,39,49,411139,1,1,104,1,48,465,46530,2,2014,15,6355,50000,0,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,831749,2020000310841,104,2020008317491,39,49,411139,1,2,113,2,41,465,46530,2,2014,15,4230,2000,0,"Service Occupations"
2020,202001,831749,2020000310841,104,2020008317491,39,49,411139,1,3,104,1,15,465,46530,2,2014,15,0,0,999999,NA
2020,202001,831749,2020000310841,104,2020008317491,39,49,411139,1,4,103,1,15,465,46530,2,2014,15,0,0,999999,NA
2020,202001,831753,2020000310919,69,2020008317531,39,113,460239,1,2,67,1,48,410,41000,2,2018,24,7340,45000,45000,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,831769,2020000311119,159,2020008317691,39,0,140039,1,2,138,1,28,150,15000,1,9999,27,3422,31060,31000,"Healthcare Practitioners and Technical Occupations"
2020,202001,831775,2020000311191,137,2020008317751,39,57,470039,1,1,137,1,42,502,50200,3,9999,2,440,90000,90000,"Management, Business and Financial Operations"
2020,202001,831775,2020000311191,137,2020008317751,39,57,470039,1,2,95,2,42,502,50200,3,9999,2,0,0,0,NA
2020,202001,831775,2020000311191,137,2020008317751,39,57,470039,1,3,84,2,15,502,50200,3,9999,2,0,0,999999,NA
2020,202001,831775,2020000311191,137,2020008317751,39,57,470039,1,4,82,2,12,502,50200,3,9999,2,0,9999999,999999,NA
2020,202001,831779,2020000311297,66,2020008317791,39,61,550639,1,1,66,1,55,500,50000,2,2002,27,1650,214800,2e+05,"Computer and Mathematical Occupations"
2020,202001,831779,2020000311297,66,2020008317791,39,61,550639,1,2,84,2,37,500,50000,2,2016,19,310,12200,12200,"Management, Business and Financial Operations"
2020,202001,831783,2020000311395,172,2020008317831,39,35,90739,1,1,172,1,30,600,60079,2,2019,8,9130,25340,25000,"Production, Transportation, and Material Moving Occupations"
2020,202001,831783,2020000311395,172,2020008317831,39,35,90739,1,2,157,2,30,600,60064,3,9999,3,9640,16100,0,"Production, Transportation, and Material Moving Occupations"
2020,202001,831783,2020000311395,172,2020008317831,39,35,90739,1,4,93,1,60,600,60079,3,9999,2,9640,15000,15000,"Production, Transportation, and Material Moving Occupations"
2020,202001,831809,2020000311983,116,2020008318091,39,17,540139,1,1,116,1,45,521,52100,2,2009,22,20,51900,40400,"Management, Business and Financial Operations"
2020,202001,831809,2020000311983,116,2020008318091,39,17,540139,1,2,153,2,42,521,52100,2,2019,16,3090,433000,433000,"Healthcare Practitioners and Technical Occupations"
2020,202001,831821,2020000312277,124,2020008318211,39,153,180239,1,2,125,1,35,453,45300,1,9999,32,4251,26200,25000,"Service Occupations"
2020,202001,831831,2020000312408,103,2020008318311,39,103,190039,1,2,103,2,42,410,41000,2,2010,20,1555,0,0,"Computer and Mathematical Occupations"
2020,202001,831858,2020000313137,100,2020008318581,39,45,390039,1,1,100,1,66,465,46500,2,2007,18,0,24000,0,NA
2020,202001,831858,2020000313137,100,2020008318581,39,45,390039,1,2,105,2,65,465,46500,2,2007,18,0,6000,0,NA
2020,202001,831879,2020000313676,138,2020008318791,39,61,550539,1,1,138,2,35,537,53700,3,9999,8,3090,150000,150000,"Healthcare Practitioners and Technical Occupations"
2020,202001,831886,2020000313902,77,2020008318861,39,133,170039,1,2,96,2,20,453,45300,1,9999,3,4760,2000,2000,"Sales and Related Occupations:"
2020,202001,831888,2020000313994,72,2020008318881,39,35,90439,1,1,72,2,43,518,51800,2,1987,39,3090,179000,179000,"Healthcare Practitioners and Technical Occupations"
2020,202001,831916,2020000314873,72,2020008319161,39,49,410639,1,2,142,1,34,515,51500,1,9999,22,8140,45000,45000,"Production, Transportation, and Material Moving Occupations"
2020,202001,831926,2020000315119,53,2020008319261,39,35,90839,1,1,53,1,57,600,60075,2,2010,16,2861,33000,33000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,831926,2020000315119,53,2020008319261,39,35,90839,1,2,58,2,53,600,60075,2,1995,34,310,40000,40000,"Management, Business and Financial Operations"
2020,202001,831931,2020000315283,87,2020008319311,39,35,90439,1,1,87,2,71,434,43400,2,1967,62,0,7200,0,NA
2020,202001,831931,2020000315283,87,2020008319311,39,35,90439,1,2,81,1,74,434,43400,3,9999,49,0,11400,0,NA
2020,202001,831933,2020000315369,179,2020008319331,39,49,411039,1,1,179,1,49,300,30005,3,9999,19,7640,40000,0,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,831933,2020000315369,179,2020008319331,39,49,411039,1,2,132,2,46,300,30005,3,9999,19,8800,18000,18000,"Production, Transportation, and Material Moving Occupations"
2020,202001,831933,2020000315369,179,2020008319331,39,49,411039,1,3,157,1,25,300,30005,3,9999,19,4140,15000,15000,"Service Occupations"
2020,202001,831958,2020000316318,84,2020008319581,39,113,460439,1,1,84,1,34,600,60012,3,9999,7,3090,59000,59000,"Healthcare Practitioners and Technical Occupations"
2020,202001,831958,2020000316318,84,2020008319581,39,113,460439,1,2,76,2,36,600,60012,3,9999,7,2300,1000,1000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,831958,2020000316318,84,2020008319581,39,113,460439,1,3,71,2,7,600,60012,3,9999,7,0,9999999,999999,NA
2020,202001,831978,2020000316974,86,2020008319781,39,35,90539,1,2,72,1,50,300,30025,2,2006,22,6355,43000,43000,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,831978,2020000316974,86,2020008319781,39,35,90539,1,6,70,2,73,300,30025,3,9999,14,8320,0,0,"Production, Transportation, and Material Moving Occupations"
2020,202001,831987,2020000317189,208,2020008319871,39,0,10039,1,1,208,1,38,501,50100,3,9999,2,1460,68000,68000,"Computer and Mathematical Occupations"
2020,202001,831987,2020000317189,208,2020008319871,39,0,10039,1,2,119,2,38,599,59900,3,9999,2,4965,17000,17000,"Sales and Related Occupations:"
2020,202001,831997,2020000317422,116,2020008319971,39,61,550439,1,1,116,1,31,465,46590,3,9999,8,2205,62000,57000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,831999,2020000317428,141,2020008319991,39,49,410639,1,1,141,1,37,600,60053,2,2015,8,9142,30000,0,"Production, Transportation, and Material Moving Occupations"
